data_group,pressure_level,variable,n,rmse,bias,mae,corr,pred_mean,truth_mean,diff_std,data_type,target_time,pred_start_time,lead_hour,model_forecast_hour,valid_time
surface,,msl,5670,48.399120357573956,-23.44794491291887,36.20630580357143,0.9682789983108705,100480.77451981371,100504.22246472663,42.33991887979536,gdas,2025-07-17-00-00,2025-07-17-00-00,1,1,2025-07-17-01-00
surface,,u10,5670,1.4865638704043198,-0.35712849094879007,1.0417426568612036,0.9448632289640021,0.002183595476130014,0.3593120864249201,1.4430285450205451,gdas,2025-07-17-00-00,2025-07-17-00-00,1,1,2025-07-17-01-00
surface,,v10,5670,1.4629361415197353,0.3744112028548169,1.1056679969840737,0.9467694847845077,2.3687875828736935,1.9943763800188767,1.414212998576049,gdas,2025-07-17-00-00,2025-07-17-00-00,1,1,2025-07-17-01-00
surface,,t2m,5670,0.8362042569635634,0.18590794046930115,0.594760826151207,0.8971565638383072,301.4428236757847,301.2569157353154,0.815276515689277,gdas,2025-07-17-00-00,2025-07-17-00-00,1,1,2025-07-17-01-00
surface,,wind10,5670,1.352033074067617,0.12470562811687289,0.9946445760291642,0.8826849445021968,5.971385616251085,5.846679988134212,1.346269638552659,gdas,2025-07-17-00-00,2025-07-17-00-00,1,1,2025-07-17-01-00
surface,,msl,5670,41.678579706646254,-7.410214809303351,31.191236083553793,0.9709493057756406,100483.75920758929,100491.16942239858,41.01454282133651,gdas,2025-07-17-00-00,2025-07-17-00-00,3,3,2025-07-17-03-00
surface,,u10,5670,1.4200373407166906,-0.2759664336092954,0.9514874208825304,0.9477948734606559,0.1133556649494568,0.3893220985587522,1.392963953787282,gdas,2025-07-17-00-00,2025-07-17-00-00,3,3,2025-07-17-03-00
surface,,v10,5670,1.4581651931438004,0.5327872085455654,1.0796198481421202,0.953617615160233,2.5347095091769725,2.001922300631407,1.3573442897460912,gdas,2025-07-17-00-00,2025-07-17-00-00,3,3,2025-07-17-03-00
surface,,t2m,5670,0.7803853356577689,0.16337555577515295,0.5670833500184289,0.904672670603108,301.6153391439448,301.45196358816963,0.7630921961891948,gdas,2025-07-17-00-00,2025-07-17-00-00,3,3,2025-07-17-03-00
surface,,wind10,5670,1.2626805223729924,0.11023073231820499,0.9314019343472946,0.9036636362017496,6.026936322505132,5.916705590186926,1.2578598042837388,gdas,2025-07-17-00-00,2025-07-17-00-00,3,3,2025-07-17-03-00
surface,,msl,5670,56.415338173813495,-30.79407035383598,41.98120108575838,0.969416109903302,100320.78328855269,100351.57735890652,47.26960558655781,gdas,2025-07-17-00-00,2025-07-17-00-00,6,6,2025-07-17-06-00
surface,,u10,5670,1.4212627013781822,-0.0624139314264427,0.9780455115486127,0.946912723043873,0.18088969382501785,0.24330362525146054,1.419891604134873,gdas,2025-07-17-00-00,2025-07-17-00-00,6,6,2025-07-17-06-00
surface,,v10,5670,1.387809221697131,0.4512917844516207,1.047877505213364,0.9574078670322981,2.353875051690446,1.9025832672388254,1.3123833895299302,gdas,2025-07-17-00-00,2025-07-17-00-00,6,6,2025-07-17-06-00
surface,,t2m,5670,0.6576135298211497,0.033582153858541394,0.4829613337441096,0.9274136209977213,301.59559066476436,301.5620085109058,0.6567555051509302,gdas,2025-07-17-00-00,2025-07-17-00-00,6,6,2025-07-17-06-00
surface,,wind10,5670,1.2218058010178228,-0.16657675178449766,0.9122419500886998,0.9119128915712772,5.824401225994153,5.990977977778651,1.2103972906305307,gdas,2025-07-17-00-00,2025-07-17-00-00,6,6,2025-07-17-06-00
surface,,msl,5670,77.14310588867085,23.82965443121693,57.136221340388005,0.9407723944753681,100414.5488343254,100390.71917989418,73.37033702961617,gdas,2025-07-17-00-00,2025-07-17-00-00,12,12,2025-07-17-12-00
surface,,u10,5670,1.9758392261736109,-0.1252506468129694,1.378537767655438,0.9005687959232371,-0.9147208444333949,-0.7894701976204255,1.971865341030991,gdas,2025-07-17-00-00,2025-07-17-00-00,12,12,2025-07-17-12-00
surface,,v10,5670,1.826837351581425,0.5855899317824074,1.342192231485952,0.9200015662460216,2.4447910999974507,1.8592011682150436,1.7304390023713956,gdas,2025-07-17-00-00,2025-07-17-00-00,12,12,2025-07-17-12-00
surface,,t2m,5670,0.646351679346629,-0.1615167419325948,0.4770763578869048,0.9354131088518018,301.2316549311239,301.39317167305654,0.6258456962140804,gdas,2025-07-17-00-00,2025-07-17-00-00,12,12,2025-07-17-12-00
surface,,wind10,5670,1.6401860490041755,0.06442669265177853,1.1907354926990648,0.8804139906188425,5.720918629519871,5.656491936868092,1.6389202166737344,gdas,2025-07-17-00-00,2025-07-17-00-00,12,12,2025-07-17-12-00
surface,,msl,5670,90.46230840250588,-40.877242476851855,72.22532173170194,0.9676309271776907,100284.38966669423,100325.26690917107,80.69993983268354,gdas,2025-07-17-00-00,2025-07-17-00-00,24,24,2025-07-18-00-00
surface,,u10,5670,1.885360713802674,-0.7932291648631531,1.2648917135981288,0.9529969049100139,-0.9685191087667852,-0.17528994390363206,1.7103720393999178,gdas,2025-07-17-00-00,2025-07-17-00-00,24,24,2025-07-18-00-00
surface,,v10,5670,1.499185135324901,0.07046829320595484,1.156076476512053,0.9583176024146128,2.5798750002699293,2.5094067070639743,1.4975280597143352,gdas,2025-07-17-00-00,2025-07-17-00-00,24,24,2025-07-18-00-00
surface,,t2m,5670,0.6104255782921262,-0.07702721220685901,0.4618494212101797,0.9297760898732673,300.9324128166078,301.0094400288146,0.6055461957711534,gdas,2025-07-17-00-00,2025-07-17-00-00,24,24,2025-07-18-00-00
surface,,wind10,5670,1.422261478164491,-0.21987302078796186,1.0813662830115947,0.9313664409715661,7.0421938093802785,7.26206683016824,1.4051631816270376,gdas,2025-07-17-00-00,2025-07-17-00-00,24,24,2025-07-18-00-00
surface,,msl,5670,108.76278559937879,16.259219990079366,74.81469287367725,0.9806760281787049,100168.09292810295,100151.83370811287,107.5406030141669,gdas,2025-07-17-00-00,2025-07-17-00-00,48,48,2025-07-19-00-00
surface,,u10,5670,2.6155431233717232,-0.7822293592958565,1.7342952894940447,0.9392322492559988,-1.5758987649017042,-0.7936694056058476,2.4958331393890707,gdas,2025-07-17-00-00,2025-07-17-00-00,48,48,2025-07-19-00-00
surface,,v10,5670,2.3304753258698323,-0.29280335062973506,1.5725804119986833,0.9121031391301497,3.8095551360773032,4.102358486707038,2.312008097379441,gdas,2025-07-17-00-00,2025-07-17-00-00,48,48,2025-07-19-00-00
